# #wave F070W F090W F115W F140M F150W2 F150W F162M F164N F182M F187N F200W F210M F212N F250M F277W F300M F322W2 F323N F335M F356W F360M F405N F410M F430M F444W F460M F466N F470N F480M
4.5160647 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000078 0.0000129 0.0000023 0.0000195 0.0000000 0.0000071 0.0000197 0.0000287 0.0000085 0.0001303 0.0000809 0.4839281 0.2263933 0.0000000 0.0000013 0.0002175
4.5170759 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000085 0.0000130 0.0000026 0.0000227 0.0000000 0.0000067 0.0000203 0.0000283 0.0000081 0.0001244 0.0000780 0.4837462 0.2398298 0.0000000 0.0000014 0.0002273
4.5180872 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000097 0.0000133 0.0000030 0.0000225 0.0000000 0.0000080 0.0000209 0.0000277 0.0000077 0.0001163 0.0000755 0.4835630 0.2533627 0.0000000 0.0000021 0.0002345
4.5190984 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000102 0.0000140 0.0000034 0.0000188 0.0000000 0.0000099 0.0000216 0.0000273 0.0000075 0.0001093 0.0000732 0.4833778 0.2667062 0.0000006 0.0000025 0.0002392
4.5201096 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000105 0.0000147 0.0000037 0.0000150 0.0000000 0.0000118 0.0000224 0.0000272 0.0000077 0.0001044 0.0000710 0.4831912 0.2797102 0.0000015 0.0000022 0.0002442
4.5211209 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000102 0.0000151 0.0000041 0.0000185 0.0000000 0.0000129 0.0000230 0.0000279 0.0000080 0.0001037 0.0000690 0.4830042 0.2920997 0.0000022 0.0000004 0.0002551
4.5221321 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000095 0.0000151 0.0000044 0.0000237 0.0000000 0.0000137 0.0000234 0.0000288 0.0000098 0.0001027 0.0000667 0.4828135 0.3041621 0.0000017 0.0000001 0.0002681
4.5231433 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000089 0.0000150 0.0000046 0.0000264 0.0000000 0.0000145 0.0000236 0.0000295 0.0000111 0.0001006 0.0000641 0.4826218 0.3158168 0.0000012 0.0000000 0.0002805
4.5241546 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000093 0.0000150 0.0000045 0.0000252 0.0000000 0.0000152 0.0000236 0.0000296 0.0000118 0.0000976 0.0000610 0.4824288 0.3268775 0.0000010 0.0000000 0.0002917
4.5251658 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000101 0.0000152 0.0000036 0.0000169 0.0000000 0.0000152 0.0000235 0.0000286 0.0000120 0.0000942 0.0000574 0.4822327 0.3369020 0.0000010 0.0000000 0.0003009
4.5261771 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000111 0.0000156 0.0000030 0.0000149 0.0000000 0.0000144 0.0000235 0.0000281 0.0000117 0.0000923 0.0000543 0.4820340 0.3463956 0.0000010 0.0000003 0.0003138
4.5271883 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000125 0.0000155 0.0000027 0.0000182 0.0000000 0.0000134 0.0000233 0.0000282 0.0000110 0.0000916 0.0000514 0.4818328 0.3554462 0.0000011 0.0000005 0.0003304
4.5281995 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000136 0.0000151 0.0000027 0.0000232 0.0000000 0.0000124 0.0000231 0.0000288 0.0000100 0.0000910 0.0000488 0.4816295 0.3638537 0.0000011 0.0000005 0.0003485
4.5292108 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000142 0.0000146 0.0000035 0.0000210 0.0000000 0.0000111 0.0000228 0.0000297 0.0000091 0.0000873 0.0000462 0.4814249 0.3710553 0.0000008 0.0000001 0.0003627
4.5302220 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000148 0.0000143 0.0000043 0.0000190 0.0000000 0.0000107 0.0000224 0.0000310 0.0000089 0.0000841 0.0000438 0.4812171 0.3777039 0.0000003 0.0000000 0.0003773
4.5312332 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000150 0.0000143 0.0000048 0.0000170 0.0000000 0.0000107 0.0000221 0.0000320 0.0000093 0.0000815 0.0000417 0.4810062 0.3839123 0.0000000 0.0000000 0.0003928
4.5322445 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000152 0.0000144 0.0000049 0.0000168 0.0000000 0.0000111 0.0000220 0.0000323 0.0000100 0.0000801 0.0000397 0.4807928 0.3895614 0.0000000 0.0000000 0.0004112
4.5332557 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000151 0.0000141 0.0000050 0.0000242 0.0000000 0.0000117 0.0000219 0.0000312 0.0000107 0.0000814 0.0000376 0.4805784 0.3942589 0.0000000 0.0000000 0.0004371
4.5342669 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000141 0.0000136 0.0000050 0.0000271 0.0000000 0.0000121 0.0000220 0.0000299 0.0000107 0.0000801 0.0000344 0.4803624 0.3983958 0.0000000 0.0000000 0.0004601
4.5352782 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000125 0.0000132 0.0000051 0.0000264 0.0000000 0.0000127 0.0000221 0.0000286 0.0000102 0.0000775 0.0000309 0.4801468 0.4021536 0.0000000 0.0000000 0.0004811
4.5362894 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000110 0.0000129 0.0000052 0.0000228 0.0000000 0.0000131 0.0000221 0.0000275 0.0000092 0.0000741 0.0000275 0.4799314 0.4054898 0.0000000 0.0000000 0.0005007
4.5373006 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000097 0.0000127 0.0000049 0.0000183 0.0000000 0.0000127 0.0000221 0.0000270 0.0000076 0.0000706 0.0000250 0.4797140 0.4081749 0.0000000 0.0000000 0.0005205
4.5383119 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000092 0.0000124 0.0000046 0.0000199 0.0000000 0.0000128 0.0000218 0.0000273 0.0000061 0.0000693 0.0000242 0.4794956 0.4104320 0.0000000 0.0000000 0.0005468
4.5393231 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000104 0.0000120 0.0000044 0.0000245 0.0000000 0.0000140 0.0000214 0.0000280 0.0000050 0.0000685 0.0000241 0.4792761 0.4124275 0.0000000 0.0000000 0.0005764
4.5403343 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000124 0.0000116 0.0000041 0.0000287 0.0000000 0.0000159 0.0000208 0.0000289 0.0000042 0.0000677 0.0000242 0.4790559 0.4141511 0.0000000 0.0000000 0.0006070
4.5413456 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000141 0.0000116 0.0000039 0.0000249 0.0000000 0.0000169 0.0000203 0.0000295 0.0000039 0.0000650 0.0000241 0.4788360 0.4154664 0.0000000 0.0000000 0.0006344
4.5423568 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000151 0.0000121 0.0000041 0.0000226 0.0000000 0.0000159 0.0000196 0.0000289 0.0000035 0.0000626 0.0000234 0.4786152 0.4165186 0.0000000 0.0000002 0.0006643
4.5433681 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000156 0.0000127 0.0000043 0.0000218 0.0000000 0.0000142 0.0000189 0.0000281 0.0000033 0.0000606 0.0000227 0.4783926 0.4174238 0.0000000 0.0000005 0.0006968
4.5443793 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000157 0.0000132 0.0000046 0.0000232 0.0000000 0.0000123 0.0000182 0.0000275 0.0000031 0.0000589 0.0000219 0.4781680 0.4181883 0.0000000 0.0000009 0.0007328
4.5453905 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000155 0.0000135 0.0000056 0.0000301 0.0000000 0.0000109 0.0000175 0.0000271 0.0000026 0.0000579 0.0000213 0.4779418 0.4187523 0.0000000 0.0000008 0.0007747
4.5464018 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000141 0.0000140 0.0000064 0.0000279 0.0000000 0.0000097 0.0000169 0.0000274 0.0000019 0.0000559 0.0000201 0.4777134 0.4191605 0.0000000 0.0000003 0.0008131
4.5474130 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000129 0.0000149 0.0000069 0.0000240 0.0000000 0.0000085 0.0000165 0.0000279 0.0000013 0.0000541 0.0000191 0.4774850 0.4194972 0.0000001 0.0000000 0.0008514
4.5484242 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000122 0.0000159 0.0000072 0.0000204 0.0000000 0.0000072 0.0000164 0.0000286 0.0000010 0.0000530 0.0000186 0.4772568 0.4197787 0.0000002 0.0000000 0.0008912
4.5494355 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000118 0.0000168 0.0000072 0.0000190 0.0000000 0.0000061 0.0000167 0.0000294 0.0000014 0.0000532 0.0000180 0.4770271 0.4199971 0.0000003 0.0000000 0.0009350
4.5504467 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000119 0.0000174 0.0000070 0.0000216 0.0000000 0.0000056 0.0000171 0.0000299 0.0000018 0.0000528 0.0000174 0.4768009 0.4201642 0.0000008 0.0000000 0.0009832
4.5514579 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000123 0.0000174 0.0000066 0.0000241 0.0000000 0.0000054 0.0000174 0.0000301 0.0000027 0.0000514 0.0000169 0.4765763 0.4203088 0.0000024 0.0000000 0.0010324
4.5524692 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000122 0.0000174 0.0000059 0.0000245 0.0000000 0.0000053 0.0000178 0.0000300 0.0000038 0.0000492 0.0000168 0.4763526 0.4204368 0.0000048 0.0000001 0.0010812
4.5534804 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000121 0.0000178 0.0000050 0.0000191 0.0000000 0.0000052 0.0000183 0.0000297 0.0000034 0.0000461 0.0000164 0.4761298 0.4205446 0.0000072 0.0000006 0.0011271
4.5544916 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000122 0.0000181 0.0000039 0.0000197 0.0000000 0.0000045 0.0000187 0.0000290 0.0000021 0.0000455 0.0000160 0.4759072 0.4206758 0.0000095 0.0000015 0.0011806
4.5555029 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000122 0.0000182 0.0000031 0.0000225 0.0000000 0.0000041 0.0000192 0.0000283 0.0000015 0.0000457 0.0000158 0.4756845 0.4208149 0.0000125 0.0000022 0.0012383
4.5565141 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000119 0.0000180 0.0000029 0.0000267 0.0000000 0.0000043 0.0000196 0.0000277 0.0000016 0.0000460 0.0000156 0.4754619 0.4209579 0.0000163 0.0000025 0.0012994
4.5575253 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000116 0.0000175 0.0000031 0.0000333 0.0000000 0.0000052 0.0000198 0.0000273 0.0000016 0.0000452 0.0000153 0.4752412 0.4211046 0.0000195 0.0000024 0.0013643
4.5585366 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000106 0.0000173 0.0000035 0.0000291 0.0000000 0.0000062 0.0000200 0.0000272 0.0000013 0.0000416 0.0000143 0.4750210 0.4212642 0.0000232 0.0000020 0.0014249
4.5595478 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000099 0.0000175 0.0000039 0.0000247 0.0000000 0.0000071 0.0000201 0.0000271 0.0000008 0.0000386 0.0000136 0.4748011 0.4214368 0.0000285 0.0000015 0.0014877
4.5605591 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000095 0.0000176 0.0000043 0.0000236 0.0000000 0.0000077 0.0000201 0.0000273 0.0000003 0.0000373 0.0000132 0.4746257 0.4216636 0.0000357 0.0000009 0.0015556
4.5615703 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000097 0.0000175 0.0000045 0.0000275 0.0000000 0.0000075 0.0000201 0.0000285 0.0000002 0.0000381 0.0000131 0.4746981 0.4221350 0.0000443 0.0000005 0.0016329
4.5625815 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000103 0.0000174 0.0000040 0.0000301 0.0000000 0.0000076 0.0000200 0.0000295 0.0000003 0.0000385 0.0000125 0.4746084 0.4224613 0.0000549 0.0000002 0.0017131
4.5635928 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000118 0.0000172 0.0000032 0.0000291 0.0000000 0.0000077 0.0000198 0.0000302 0.0000007 0.0000381 0.0000119 0.4744374 0.4227172 0.0000677 0.0000000 0.0017943
4.5646040 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000135 0.0000174 0.0000023 0.0000242 0.0000000 0.0000078 0.0000197 0.0000306 0.0000013 0.0000367 0.0000115 0.4742181 0.4229334 0.0000834 0.0000000 0.0018758
4.5656152 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000150 0.0000178 0.0000017 0.0000176 0.0000000 0.0000076 0.0000197 0.0000304 0.0000014 0.0000341 0.0000114 0.4739995 0.4231562 0.0001034 0.0000000 0.0019572
4.5666265 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000162 0.0000181 0.0000014 0.0000203 0.0000000 0.0000070 0.0000196 0.0000298 0.0000008 0.0000332 0.0000123 0.4737812 0.4234014 0.0001270 0.0000000 0.0020514
4.5676377 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000167 0.0000180 0.0000015 0.0000251 0.0000000 0.0000068 0.0000194 0.0000291 0.0000004 0.0000325 0.0000131 0.4735628 0.4236459 0.0001544 0.0000000 0.0021507
4.5686489 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000164 0.0000178 0.0000019 0.0000297 0.0000000 0.0000072 0.0000192 0.0000287 0.0000008 0.0000318 0.0000137 0.4733446 0.4238812 0.0001860 0.0000000 0.0022530
4.5696602 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000153 0.0000173 0.0000033 0.0000328 0.0000000 0.0000087 0.0000188 0.0000287 0.0000017 0.0000312 0.0000137 0.4731292 0.4241030 0.0002236 0.0000000 0.0023583
4.5706714 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000135 0.0000171 0.0000038 0.0000287 0.0000000 0.0000087 0.0000185 0.0000292 0.0000019 0.0000299 0.0000126 0.4729817 0.4243749 0.0002671 0.0000000 0.0024621
4.5716826 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000120 0.0000169 0.0000039 0.0000257 0.0000000 0.0000079 0.0000183 0.0000300 0.0000018 0.0000288 0.0000114 0.4729570 0.4247512 0.0003166 0.0000000 0.0025724
4.5726939 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000118 0.0000164 0.0000036 0.0000273 0.0000000 0.0000064 0.0000182 0.0000311 0.0000017 0.0000283 0.0000106 0.4730157 0.4251982 0.0003728 0.0000000 0.0026923
4.5737051 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000121 0.0000156 0.0000030 0.0000371 0.0000000 0.0000052 0.0000179 0.0000325 0.0000017 0.0000285 0.0000100 0.4727974 0.4253924 0.0004384 0.0000000 0.0028244
4.5747163 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000123 0.0000147 0.0000023 0.0000365 0.0000000 0.0000049 0.0000175 0.0000332 0.0000012 0.0000276 0.0000092 0.4725802 0.4255396 0.0005081 0.0000000 0.0029588
4.5757276 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000122 0.0000142 0.0000017 0.0000319 0.0000000 0.0000052 0.0000169 0.0000334 0.0000007 0.0000264 0.0000085 0.4723641 0.4256679 0.0005814 0.0000003 0.0030958
4.5767388 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000114 0.0000143 0.0000012 0.0000258 0.0000000 0.0000057 0.0000163 0.0000332 0.0000005 0.0000251 0.0000080 0.4721488 0.4257866 0.0006583 0.0000010 0.0032356
4.5777501 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000113 0.0000145 0.0000011 0.0000197 0.0000000 0.0000063 0.0000159 0.0000323 0.0000009 0.0000237 0.0000076 0.4719329 0.4258927 0.0007384 0.0000027 0.0033794
4.5787613 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000118 0.0000146 0.0000012 0.0000230 0.0000000 0.0000066 0.0000156 0.0000320 0.0000014 0.0000235 0.0000073 0.4717169 0.4259784 0.0008068 0.0000034 0.0035413
4.5797725 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000124 0.0000145 0.0000016 0.0000279 0.0000000 0.0000068 0.0000153 0.0000318 0.0000018 0.0000233 0.0000071 0.4715007 0.4260426 0.0008682 0.0000036 0.0037119
4.5807838 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000126 0.0000144 0.0000024 0.0000309 0.0000000 0.0000070 0.0000152 0.0000316 0.0000024 0.0000226 0.0000068 0.4712848 0.4260837 0.0009238 0.0000039 0.0038877
4.5817950 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000125 0.0000145 0.0000033 0.0000301 0.0000000 0.0000079 0.0000153 0.0000313 0.0000024 0.0000211 0.0000064 0.4710718 0.4260950 0.0009700 0.0000041 0.0040706
4.5828062 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000123 0.0000150 0.0000031 0.0000276 0.0000000 0.0000072 0.0000153 0.0000302 0.0000019 0.0000187 0.0000061 0.4708574 0.4260827 0.0009975 0.0000048 0.0042602
4.5838175 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000117 0.0000153 0.0000024 0.0000265 0.0000000 0.0000063 0.0000152 0.0000290 0.0000014 0.0000166 0.0000060 0.4706423 0.4260547 0.0010172 0.0000057 0.0044605
4.5848287 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000114 0.0000153 0.0000018 0.0000288 0.0000000 0.0000060 0.0000152 0.0000282 0.0000013 0.0000156 0.0000060 0.4704265 0.4260131 0.0010337 0.0000066 0.0046741
4.5858399 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000107 0.0000150 0.0000014 0.0000377 0.0000000 0.0000063 0.0000151 0.0000278 0.0000016 0.0000156 0.0000062 0.4702091 0.4259532 0.0010464 0.0000073 0.0049069
4.5868512 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000098 0.0000145 0.0000015 0.0000343 0.0000000 0.0000064 0.0000151 0.0000279 0.0000016 0.0000148 0.0000060 0.4699909 0.4258458 0.0010643 0.0000068 0.0051438
4.5878624 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000089 0.0000143 0.0000018 0.0000284 0.0000000 0.0000065 0.0000153 0.0000279 0.0000017 0.0000140 0.0000057 0.4697721 0.4257198 0.0010885 0.0000054 0.0053883
4.5888736 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000072 0.0000147 0.0000022 0.0000242 0.0000000 0.0000066 0.0000155 0.0000276 0.0000018 0.0000137 0.0000053 0.4695524 0.4255876 0.0011201 0.0000034 0.0056430
4.5898849 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000069 0.0000152 0.0000027 0.0000210 0.0000000 0.0000060 0.0000158 0.0000269 0.0000023 0.0000140 0.0000047 0.4693283 0.4254465 0.0011625 0.0000030 0.0059127
4.5908961 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000075 0.0000154 0.0000030 0.0000249 0.0000000 0.0000050 0.0000157 0.0000264 0.0000031 0.0000148 0.0000040 0.4690993 0.4252743 0.0012213 0.0000026 0.0062064
4.5919073 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000088 0.0000155 0.0000031 0.0000291 0.0000000 0.0000045 0.0000153 0.0000265 0.0000041 0.0000153 0.0000032 0.4688681 0.4250815 0.0012928 0.0000023 0.0065138
4.5929186 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000101 0.0000156 0.0000031 0.0000301 0.0000000 0.0000047 0.0000148 0.0000272 0.0000050 0.0000151 0.0000024 0.4686359 0.4248720 0.0013762 0.0000021 0.0068305
